"","GEOID","STATE","NO2_LEVELS","TOTAL_ADULTS","WHITE_ALONE","BLACK_ALONE","AIAN_ALONE","ASIAN_ALONE","NHPI_ALONE","OTHER_ALONE","TWO_MORE","HisLat_TOTAL","NotHisLat_TOTAL","INCOME_GROUP","UrbanRural"
"252",6075012100,"California",NA,3337,1538,208,30,979,17,240,325,490,2847,"$52,000 to <$85,000","Urban"
"253",6075012202,"California",NA,2317,796,263,49,649,17,293,250,535,1782,"$27,000 to <$52,000","Urban"
"254",6075012203,"California",NA,1737,604,162,43,446,1,284,197,478,1259,NA,NA
"255",6075012204,"California",NA,2347,961,120,37,598,6,374,251,632,1715,"$52,000 to <$85,000",NA
"256",6075012301,"California",NA,2857,931,417,87,759,27,368,268,644,2213,"<$27,000","Urban"
"257",6075012403,"California",NA,1888,495,147,51,690,9,328,168,478,1410,"<$27,000",NA
"258",6075012404,"California",NA,3345,851,454,160,546,26,924,384,1399,1946,"<$27,000",NA
"259",6075012405,"California",NA,3852,1757,308,35,1059,9,329,355,624,3228,"$85,000 to <$141,000",NA
"260",6075012406,"California",NA,1712,507,158,34,584,14,278,137,403,1309,NA,NA
"261",6075012502,"California",NA,4245,959,671,98,1688,19,557,253,797,3448,"<$27,000","Urban"
"262",6075012503,"California",NA,3655,1084,586,86,982,17,524,376,830,2825,"$27,000 to <$52,000",NA
"263",6075012504,"California",NA,2223,858,465,55,403,17,308,117,401,1822,"<$27,000",NA
"264",6075012802,"California",NA,1740,1365,25,2,207,4,39,98,101,1639,">=$141,000",NA
"265",6075012901,"California",NA,2651,1980,32,4,395,0,51,189,187,2464,">=$141,000","Urban"
"266",6075012902,"California",NA,3388,2500,48,15,487,0,57,281,260,3128,">=$141,000","Urban"
"267",6075013001,"California",NA,2175,1670,28,9,287,0,21,160,157,2018,">=$141,000",NA
"268",6075013002,"California",NA,1926,1501,8,1,256,3,24,133,109,1817,">=$141,000",NA
"269",6075013101,"California",NA,3863,2650,55,9,716,10,93,330,299,3564,">=$141,000","Urban"
"270",6075013401,"California",NA,1419,1012,28,1,211,0,35,132,97,1322,">=$141,000",NA
"271",6075013402,"California",NA,1943,1431,32,0,286,0,32,162,133,1810,">=$141,000",NA
"272",6075013500,"California",NA,2626,1813,63,8,435,2,80,225,206,2420,"$85,000 to <$141,000","Urban"
"273",6075015201,"California",NA,1778,1031,81,10,472,6,60,118,160,1618,"$52,000 to <$85,000",NA
"274",6075015401,"California",NA,3215,1856,98,12,868,7,77,297,270,2945,"$85,000 to <$141,000",NA
"275",6075015500,"California",NA,3641,1584,271,14,1290,15,159,308,317,3324,"$52,000 to <$85,000","Urban"
"276",6075015701,"California",NA,4575,1840,274,12,1349,10,849,241,731,3844,"$85,000 to <$141,000",NA
"277",6075015801,"California",NA,3277,1388,643,20,763,16,152,295,340,2937,"$85,000 to <$141,000","Urban"
"278",6075015900,"California",NA,4157,1458,385,23,1759,11,179,342,378,3779,"$85,000 to <$141,000","Urban"
"279",6075016000,"California",NA,2846,1238,201,23,941,8,212,223,351,2495,"$85,000 to <$141,000","Urban"
"280",6075016300,"California",NA,3827,1995,527,12,717,2,188,386,439,3388,"$85,000 to <$141,000","Urban"
"281",6075016400,"California",NA,3638,2279,251,20,539,0,172,377,443,3195,">=$141,000","Urban"
"282",6075016500,"California",NA,4556,2906,235,20,675,9,203,508,485,4071,">=$141,000","Urban"
"283",6075016602,"California",NA,2172,1477,62,14,277,6,92,244,263,1909,">=$141,000",NA
"284",6075016802,"California",NA,3581,1942,281,41,685,14,227,391,495,3086,"$85,000 to <$141,000","Urban"
"285",6075016900,"California",NA,3145,2108,100,12,466,2,124,333,348,2797,"$85,000 to <$141,000","Urban"
"286",6075017102,"California",NA,3274,2396,109,7,351,1,85,325,293,2981,">=$141,000","Urban"
"287",6075017602,"California",NA,3384,1001,531,46,1243,5,288,270,519,2865,"$52,000 to <$85,000",NA
"288",6075017603,"California",NA,4914,1802,379,51,1850,28,393,411,722,4192,"$52,000 to <$85,000",NA
"289",6075017801,"California",NA,3447,874,134,7,2211,3,56,162,158,3289,"$27,000 to <$52,000","Urban"
"290",6075020102,"California",NA,2802,929,306,95,528,9,650,285,1042,1760,"$85,000 to <$141,000",NA
"291",6075020201,"California",NA,2288,1077,108,25,504,3,331,240,562,1726,"$85,000 to <$141,000",NA
"292",6075020202,"California",NA,3534,1692,205,37,834,12,351,403,727,2807,"$85,000 to <$141,000",NA
"293",6075020300,"California",NA,3350,2084,76,19,642,6,196,327,458,2892,">=$141,000","Urban"
"294",6075020401,"California",NA,2924,2055,41,16,454,0,91,267,283,2641,">=$141,000","Urban"
"295",6075020602,"California",NA,2062,1481,33,7,286,4,58,193,184,1878,">=$141,000",NA
"296",6075020701,"California",NA,2680,1752,74,22,354,8,199,271,400,2280,">=$141,000",NA
"297",6075020801,"California",NA,3221,1320,78,70,592,16,757,388,1234,1987,"$85,000 to <$141,000",NA
"298",6075020900,"California",NA,3835,1518,98,78,636,0,992,513,1518,2317,"$85,000 to <$141,000","Urban"
"299",6075021300,"California",NA,2178,1527,24,11,344,1,57,214,178,2000,">=$141,000","Urban"
"300",6075021400,"California",NA,2930,2061,40,8,407,2,131,281,322,2608,">=$141,000","Urban"
"301",6075022802,"California",NA,1752,739,91,17,405,9,274,217,465,1287,"$85,000 to <$141,000","Urban"
"302",6075022803,"California",NA,3752,1562,86,67,534,5,1010,488,1555,2197,"$85,000 to <$141,000","Urban"
"303",6075022902,"California",NA,1977,767,54,49,281,5,526,295,857,1120,">=$141,000","Urban"
"304",6075023003,"California",NA,3420,446,564,26,1662,3,465,254,706,2714,"$85,000 to <$141,000","Urban"
"305",6075025403,"California",NA,3610,1169,246,52,1030,29,625,459,1145,2465,"$85,000 to <$141,000","Urban"
"306",6075025501,"California",NA,3040,797,78,46,1391,6,378,344,823,2217,">=$141,000",NA
"307",6075025800,"California",NA,1700,243,117,30,968,7,224,111,353,1347,"$52,000 to <$85,000","Urban"
"308",6075026001,"California",NA,4642,741,88,82,1860,11,1400,460,1997,2645,"$85,000 to <$141,000","Urban"
"309",6075026002,"California",NA,2818,743,118,17,1055,8,567,310,898,1920,"$85,000 to <$141,000","Urban"
"310",6075026201,"California",NA,3437,322,72,45,2137,17,592,252,920,2517,"$85,000 to <$141,000",NA
"311",6075026303,"California",NA,3884,544,85,27,2270,8,663,287,1037,2847,"$52,000 to <$85,000","Urban"
"312",6075026402,"California",NA,3464,400,256,17,2038,25,497,231,706,2758,"$85,000 to <$141,000","Urban"
"313",6075026404,"California",NA,2483,99,375,10,1283,94,490,132,634,1849,"$52,000 to <$85,000","Urban"
"314",6075030202,"California",NA,4021,2162,92,15,1187,2,150,413,373,3648,"$85,000 to <$141,000","Urban"
"315",6075031202,"California",NA,2609,354,262,17,1518,4,273,181,405,2204,"$85,000 to <$141,000","Urban"
"316",6075031402,"California",NA,3529,488,422,30,1826,15,499,249,724,2805,"$85,000 to <$141,000",NA
"317",6075032602,"California",NA,3692,1238,41,7,2093,0,125,188,223,3469,"$85,000 to <$141,000","Urban"
"318",6075033001,"California",NA,3313,1121,36,10,1830,9,113,194,249,3064,"$85,000 to <$141,000",NA
"319",6075033100,"California",NA,3303,1140,32,7,1902,2,50,170,188,3115,"$85,000 to <$141,000","Urban"
"320",6075033203,"California",NA,3392,1230,333,22,1078,16,349,364,682,2710,"$52,000 to <$85,000","Urban"
"321",6075042601,"California",NA,3315,1607,57,4,1270,3,128,246,262,3053,"$85,000 to <$141,000","Urban"
"322",6075042602,"California",NA,2913,1519,45,9,989,4,97,250,238,2675,">=$141,000","Urban"
"323",6075042700,"California",NA,4771,2135,99,27,1967,11,211,321,448,4323,"$85,000 to <$141,000","Urban"
"324",6075045202,"California",NA,3000,1339,47,7,1250,1,108,248,235,2765,"$85,000 to <$141,000",NA
"325",6075047702,"California",NA,3294,1364,61,11,1545,8,93,212,236,3058,"$85,000 to <$141,000","Urban"
"326",6075047801,"California",NA,3543,1402,53,7,1773,4,87,217,198,3345,"$85,000 to <$141,000","Urban"
"327",6075047903,"California",NA,3247,1417,45,11,1413,7,93,261,222,3025,"$85,000 to <$141,000",NA
"328",6075060702,"California",NA,2770,930,144,12,1330,5,104,245,252,2518,NA,NA
"329",6075060703,"California",NA,5236,1753,239,13,2576,6,245,404,500,4736,">=$141,000",NA
"330",6075061102,"California",NA,2114,49,28,7,1984,3,28,15,39,2075,"<$27,000",NA
"331",6075061501,"California",NA,1941,1101,61,4,556,0,60,159,156,1785,">=$141,000",NA
"332",6075061502,"California",NA,2296,1181,94,23,726,1,95,176,205,2091,"$85,000 to <$141,000",NA
"333",6075061504,"California",NA,2099,869,76,1,969,2,50,132,129,1970,">=$141,000",NA
"334",6075061505,"California",NA,932,367,19,1,490,0,11,44,37,895,">=$141,000",NA
"335",6075061507,"California",NA,1504,581,131,10,557,2,132,91,188,1316,NA,NA
"336",6075061508,"California",NA,2303,1057,67,6,953,4,71,145,166,2137,">=$141,000",NA
"337",6075980401,"California",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"338",6075990100,"California",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"339",6077000101,"California",NA,1594,282,131,43,238,2,770,128,1020,574,"$27,000 to <$52,000",NA
"340",6077000500,"California",NA,2044,395,148,79,115,1,1023,283,1511,533,"<$27,000","Urban"
"341",6077002504,"California",NA,2982,368,360,61,938,0,927,328,1427,1555,"$52,000 to <$85,000","Urban"
"342",6077003205,"California",NA,3006,1393,256,45,409,29,485,389,944,2062,"$52,000 to <$85,000","Urban"
"343",6077003214,"California",NA,2491,1056,232,37,453,27,383,303,772,1719,"$85,000 to <$141,000","Urban"
"344",6077003310,"California",NA,3373,778,476,68,896,37,730,388,1269,2104,"$27,000 to <$52,000","Urban"
"345",6077003406,"California",NA,2611,410,596,52,820,32,421,280,732,1879,"$27,000 to <$52,000","Urban"
"346",6077004308,"California",NA,2846,1035,41,44,407,1,961,357,1526,1320,"$27,000 to <$52,000","Urban"
"347",6077005218,"California",NA,2951,870,301,44,958,32,344,402,827,2124,"$85,000 to <$141,000",NA
"348",6079990000,"California",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"349",6081600501,"California",NA,3173,534,70,48,1496,10,691,324,1046,2127,"$85,000 to <$141,000",NA
"350",6081600701,"California",NA,4016,451,76,93,2219,25,808,344,1334,2682,"$52,000 to <$85,000",NA
"351",6081602201,"California",NA,3885,818,105,109,780,56,1387,630,2188,1697,"$85,000 to <$141,000",NA
"352",6081602602,"California",NA,3291,388,79,11,2319,42,204,248,384,2907,">=$141,000",NA
"353",6081604103,"California",NA,3811,905,76,59,927,142,1085,617,1782,2029,"$85,000 to <$141,000",NA
"354",6081605300,"California",NA,3801,2392,35,6,860,9,188,311,415,3386,">=$141,000",NA
"355",6081605502,"California",NA,1928,1130,15,8,420,4,152,199,314,1614,">=$141,000",NA
"356",6081605901,"California",NA,2720,1362,69,25,620,26,336,282,604,2116,"$85,000 to <$141,000",NA
"357",6081606201,"California",NA,3034,477,180,76,477,80,1343,401,1850,1184,NA,NA
"358",6081608001,"California",NA,2820,957,43,7,1542,5,83,183,192,2628,">=$141,000",NA
"359",6081610602,"California",NA,2725,1300,33,33,317,22,537,483,1053,1672,">=$141,000",NA
"360",6081612002,"California",NA,2496,275,233,74,145,220,1198,351,1650,846,"$52,000 to <$85,000",NA
"361",6083002408,"California",NA,1433,232,11,113,32,1,704,340,1297,136,"$52,000 to <$85,000",NA
"362",6083002926,"California",NA,4989,2255,129,44,1065,6,653,837,1504,3485,"<$27,000","Urban"
"363",6085500902,"California",NA,4767,2605,325,60,538,35,806,398,1776,2991,"$27,000 to <$52,000",NA
"364",6085502204,"California",NA,2539,721,206,63,481,28,664,376,1127,1412,"$52,000 to <$85,000",NA
"365",6085506504,"California",NA,1999,426,154,55,416,22,626,300,992,1007,"$52,000 to <$85,000",NA
"366",6085508509,"California",NA,3633,874,66,20,2213,0,235,225,418,3215,"$85,000 to <$141,000",NA
"367",6085508900,"California",NA,3965,843,79,76,1668,22,911,366,1363,2602,"$85,000 to <$141,000",NA
"368",6087110504,"California",NA,1783,413,2,30,44,4,1063,227,1541,242,"$52,000 to <$85,000",NA
"369",6087121502,"California",NA,1727,1150,39,34,73,3,242,186,462,1265,"$52,000 to <$85,000",NA
"370",6087990100,"California",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"371",6097990100,"California",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"372",6111004507,"California",NA,1957,316,34,124,102,0,941,440,1649,308,"$27,000 to <$52,000",NA
"373",6113010511,"California",NA,2895,1754,47,27,664,4,131,268,337,2558,"$52,000 to <$85,000",NA
"374",6113011211,"California",NA,1251,537,24,13,175,5,234,263,511,740,"$85,000 to <$141,000",NA
"375",8001007801,"Colorado",NA,2792,698,489,65,558,0,636,346,1162,1630,"$27,000 to <$52,000","Urban"
"376",8001007802,"Colorado",NA,2738,557,530,119,233,26,794,479,1420,1318,"$27,000 to <$52,000","Urban"
"377",8001008548,"Colorado",NA,1222,790,31,14,137,0,84,166,260,962,"$85,000 to <$141,000","Urban"
"378",8005004951,"Colorado",NA,1453,960,98,22,54,1,115,203,309,1144,"$52,000 to <$85,000","Urban"
"379",8005006713,"Colorado",NA,1481,950,40,2,353,1,35,100,144,1337,"$52,000 to <$85,000","Urban"
"380",8005007500,"Colorado",NA,1922,766,243,30,65,8,474,336,912,1010,"$52,000 to <$85,000","Urban"
"381",8005080800,"Colorado",NA,2442,810,404,79,158,11,573,407,1038,1404,"$52,000 to <$85,000","Urban"
"382",8005081102,"Colorado",NA,1846,780,468,18,89,30,224,237,504,1342,"$27,000 to <$52,000",NA
"383",8013012206,"Colorado",NA,3204,2451,76,20,273,2,120,262,294,2910,"$27,000 to <$52,000",NA
"384",8013012609,"Colorado",NA,1330,1033,14,4,135,0,31,113,115,1215,"<$27,000",NA
"385",8014980100,"Colorado",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"386",8014980200,"Colorado",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"387",8014980300,"Colorado",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"388",8031000404,"Colorado",NA,2801,2282,80,13,73,0,89,264,299,2502,"$85,000 to <$141,000",NA
"389",8031000703,"Colorado",NA,2222,1561,81,26,49,2,231,272,553,1669,"$27,000 to <$52,000",NA
"390",8031002402,"Colorado",NA,1633,1121,208,8,38,3,115,140,277,1356,"$85,000 to <$141,000","Urban"
"391",8031002404,"Colorado",NA,1222,780,167,17,43,2,91,122,232,990,"$52,000 to <$85,000",NA
"392",8031002604,"Colorado",NA,2036,1372,237,22,98,7,98,202,291,1745,"$27,000 to <$52,000",NA
"393",8031002705,"Colorado",NA,2603,2080,122,13,64,1,105,218,339,2264,"$52,000 to <$85,000",NA
"394",8031002707,"Colorado",NA,2869,2389,68,17,69,0,95,231,282,2587,"$85,000 to <$141,000",NA
"395",8031002708,"Colorado",NA,2934,2287,137,35,72,6,128,269,388,2546,"$27,000 to <$52,000",NA
"396",8031002709,"Colorado",NA,2167,1774,85,9,47,0,67,185,224,1943,"$52,000 to <$85,000",NA
"397",8031002801,"Colorado",NA,3004,2501,64,20,84,5,82,248,291,2713,"$52,000 to <$85,000","Urban"
"398",8031002804,"Colorado",NA,2138,1854,34,18,57,2,35,138,175,1963,"$52,000 to <$85,000",NA
"399",8031002805,"Colorado",NA,3506,2990,80,16,104,4,48,264,257,3249,"$52,000 to <$85,000",NA
"400",8031003101,"Colorado",NA,1420,1006,186,7,43,3,32,143,140,1280,"$52,000 to <$85,000","Urban"
"401",8031007090,"Colorado",NA,1266,607,470,8,36,0,35,110,145,1121,"$27,000 to <$52,000",NA
"402",8031015500,"Colorado",NA,3019,2018,243,76,70,2,270,340,652,2367,"$27,000 to <$52,000","Urban"
"403",8059009830,"Colorado",NA,1758,1449,28,17,49,1,80,134,246,1512,"$52,000 to <$85,000","Urban"
"404",9001070500,"Connecticut",NA,1309,280,466,12,128,1,263,159,490,819,"<$27,000","Urban"
"405",9001071600,"Connecticut",NA,1623,212,676,11,24,0,457,243,855,768,"<$27,000","Urban"
"406",9001073600,"Connecticut",NA,1661,195,591,30,20,1,553,271,1002,659,"$27,000 to <$52,000","Urban"
"407",9003500200,"Connecticut",NA,1603,307,401,5,57,0,603,230,994,609,"<$27,000","Urban"
"408",9003500500,"Connecticut",NA,1307,328,301,9,349,0,203,117,378,929,"$27,000 to <$52,000","Urban"
"409",9003501400,"Connecticut",NA,1917,74,1497,5,7,0,230,104,359,1558,"<$27,000","Urban"
"410",9003501700,"Connecticut",NA,1055,151,512,17,7,4,268,96,489,566,"$27,000 to <$52,000","Urban"
"411",9003503101,"Connecticut",NA,1240,150,583,5,94,2,283,123,452,788,"$27,000 to <$52,000",NA
"412",9003504100,"Connecticut",NA,1411,181,317,18,55,7,498,335,790,621,"$27,000 to <$52,000","Urban"
"413",9005320101,"Connecticut",NA,1133,937,26,11,7,1,63,88,138,995,"$27,000 to <$52,000",NA
"414",9007990100,"Connecticut",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"415",9009170900,"Connecticut",NA,2087,913,288,11,16,7,532,320,1088,999,"$27,000 to <$52,000",NA
"416",9011990100,"Connecticut",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"417",10001990000,"Delaware",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"418",10003000900,"Delaware",NA,1563,99,1318,0,5,0,60,81,116,1447,"$27,000 to <$52,000","Urban"
"419",10003002600,"Delaware",NA,2585,502,1330,18,11,0,496,228,825,1760,"$27,000 to <$52,000","Urban"
"420",10005990000,"Delaware",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"421",11001000101,"District of Columbia",NA,1288,1005,39,2,90,1,27,124,123,1165,">=$141,000",NA
"422",11001000702,"District of Columbia",NA,3175,2066,252,17,387,0,107,346,392,2783,"$52,000 to <$85,000","Urban"
"423",11001000704,"District of Columbia",NA,2430,1601,224,16,210,0,117,262,365,2065,"$85,000 to <$141,000",NA
"424",11001000803,"District of Columbia",NA,2864,2063,153,0,254,1,65,328,328,2536,"$85,000 to <$141,000",NA
"425",11001002703,"District of Columbia",NA,2264,1233,270,34,158,2,206,361,551,1713,"$85,000 to <$141,000",NA
"426",11001002801,"District of Columbia",NA,3721,1273,1146,57,215,7,674,349,1104,2617,"$52,000 to <$85,000","Urban"
"427",11001002900,"District of Columbia",NA,3811,1775,765,48,198,2,624,399,1021,2790,">=$141,000","Urban"
"428",11001003702,"District of Columbia",NA,2421,966,798,19,131,4,275,228,507,1914,"$27,000 to <$52,000",NA
"429",11001003901,"District of Columbia",NA,2428,1591,298,6,179,2,115,237,329,2099,"$85,000 to <$141,000",NA
"430",11001003902,"District of Columbia",NA,1849,1348,146,7,107,1,67,173,203,1646,"$85,000 to <$141,000",NA
"431",11001004002,"District of Columbia",NA,3095,2334,185,5,190,2,95,284,287,2808,">=$141,000","Urban"
"432",11001004201,"District of Columbia",NA,3398,2573,186,5,252,0,63,319,314,3084,"$85,000 to <$141,000","Urban"
"433",11001004300,"District of Columbia",NA,4151,2634,744,16,253,4,177,323,441,3710,"$85,000 to <$141,000","Urban"
"434",11001004401,"District of Columbia",NA,3236,2209,332,15,326,3,81,270,281,2955,">=$141,000",NA
"435",11001004402,"District of Columbia",NA,2485,1596,405,0,162,0,68,254,232,2253,"$85,000 to <$141,000",NA
"436",11001004702,"District of Columbia",NA,3715,2247,623,7,419,8,76,335,332,3383,"$85,000 to <$141,000","Urban"
"437",11001004703,"District of Columbia",NA,3067,1604,646,4,450,2,80,281,328,2739,"$85,000 to <$141,000",NA
"438",11001005003,"District of Columbia",NA,2058,1276,350,10,189,0,68,165,197,1861,"$85,000 to <$141,000",NA
"439",11001005004,"District of Columbia",NA,3532,1647,734,67,279,0,467,338,834,2698,"$52,000 to <$85,000",NA
"440",11001005203,"District of Columbia",NA,2889,1874,266,12,338,1,114,284,365,2524,"$52,000 to <$85,000",NA
"441",11001005303,"District of Columbia",NA,3066,2036,310,5,365,3,79,268,303,2763,"$85,000 to <$141,000",NA
"442",11001005503,"District of Columbia",NA,2330,1731,50,0,317,0,23,209,172,2158,">=$141,000",NA
"443",11001005801,"District of Columbia",NA,1570,915,75,1,427,0,18,134,112,1458,"$85,000 to <$141,000",NA
"444",11001006500,"District of Columbia",NA,2258,1841,107,0,131,8,27,144,124,2134,"$85,000 to <$141,000","Urban"
"445",11001006802,"District of Columbia",NA,2055,1217,588,0,70,0,31,149,110,1945,"$85,000 to <$141,000","Urban"
"446",11001007809,"District of Columbia",NA,2391,60,2100,12,14,0,75,130,131,2260,"$52,000 to <$85,000","Urban"
"447",11001007903,"District of Columbia",NA,1509,438,916,11,46,1,23,74,66,1443,"$85,000 to <$141,000","Urban"
"448",11001008002,"District of Columbia",NA,2690,1747,603,5,103,5,56,171,130,2560,">=$141,000","Urban"
"449",11001008100,"District of Columbia",NA,2601,2036,219,1,124,1,36,184,153,2448,">=$141,000","Urban"
"450",11001008200,"District of Columbia",NA,2360,1905,164,7,89,0,39,156,157,2203,">=$141,000","Urban"
"451",11001008410,"District of Columbia",NA,1523,769,510,8,112,0,19,105,82,1441,">=$141,000","Urban"
"452",11001009204,"District of Columbia",NA,2225,279,1365,22,32,0,373,154,521,1704,"$27,000 to <$52,000","Urban"
"453",11001009302,"District of Columbia",NA,1476,516,645,5,65,2,104,139,194,1282,"$85,000 to <$141,000","Urban"
"454",11001009507,"District of Columbia",NA,1243,102,921,6,21,0,118,75,176,1067,"$52,000 to <$85,000","Urban"
"455",11001009603,"District of Columbia",NA,3034,86,2641,27,11,0,148,121,213,2821,"$27,000 to <$52,000","Urban"
"456",11001009802,"District of Columbia",NA,1375,12,1297,5,2,0,10,49,38,1337,"$52,000 to <$85,000","Urban"
"457",11001010601,"District of Columbia",NA,2023,1125,435,5,204,2,51,201,176,1847,"$85,000 to <$141,000",NA
"458",11001011001,"District of Columbia",NA,2203,994,832,5,139,0,53,180,160,2043,"$85,000 to <$141,000",NA
"459",12005990000,"Florida",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"460",12009990000,"Florida",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"461",12011040505,"Florida",NA,1381,1164,29,3,40,0,24,121,164,1217,"$85,000 to <$141,000",NA
"462",12011060214,"Florida",NA,2511,1107,437,0,76,1,273,617,1084,1427,"<$27,000",NA
"463",12011060305,"Florida",NA,2119,225,1552,0,49,0,119,174,252,1867,"$27,000 to <$52,000","Urban"
"464",12011060405,"Florida",NA,2549,157,2104,14,89,1,66,118,147,2402,"$27,000 to <$52,000",NA
"465",12011080405,"Florida",NA,2444,1341,260,10,76,4,268,485,882,1562,"$27,000 to <$52,000","Urban"
"466",12011090104,"Florida",NA,4108,3054,121,3,81,0,191,658,899,3209,"$52,000 to <$85,000",NA
"467",12011091601,"Florida",NA,3584,1770,627,5,105,0,345,732,1330,2254,"$27,000 to <$52,000",NA
