"","Adult_pop","STATE","YEAR","PIF","Race"
"283",1,"Florida",2020,0.127404446039328,"AIAN"
"284",1,"Florida",2020,0.122223327861157,"AIAN"
"285",1,"Florida",2020,0.0820127884356717,"AIAN"
"286",1,"Florida",2020,0.112959393145408,"AIAN"
"287",1,"Florida",2020,0.140192399786972,"AIAN"
"288",1,"Florida",2020,0.164845185132354,"AIAN"
"289",1,"Florida",2020,0.159987235339953,"AIAN"
"290",1,"Florida",2020,0.129069099374727,"AIAN"
"291",1,"Florida",2020,0.140456499547701,"AIAN"
"292",1,"Florida",2020,0.0556067475633269,"AIAN"
"293",1,"Florida",2020,0.142837697903376,"AIAN"
"294",1,"Florida",2020,0.0888799545384534,"AIAN"
"295",1,"Florida",2020,0.120040563633924,"AIAN"
"296",1,"Florida",2020,0.0909407775513895,"AIAN"
"297",1,"Florida",2020,0.116541129318056,"AIAN"
"298",1,"Florida",2020,0.0723558472373618,"AIAN"
"299",1,"Florida",2020,0.10918899909886,"AIAN"
"300",1,"Florida",2020,0.181130618311677,"AIAN"
"301",1,"Florida",2020,0.00981422060363744,"AIAN"
"302",1,"Florida",2020,0.257361036482928,"AIAN"
"303",1,"Florida",2020,0.0664062270896282,"AIAN"
"304",1,"Florida",2020,0.0603701954852859,"AIAN"
"305",1,"Florida",2020,0.0898390574033762,"AIAN"
"306",1,"Florida",2020,0.0743869704886166,"AIAN"
"307",1,"Florida",2020,0.114797434958536,"AIAN"
"308",1,"Florida",2020,0.192020743160903,"AIAN"
"309",1,"Florida",2020,0.18620476291703,"AIAN"
"310",1,"Florida",2020,0.150814771852444,"AIAN"
"311",1,"Florida",2020,0.182991782364178,"AIAN"
"312",1,"Florida",2020,0.104544287993585,"AIAN"
"313",1,"Florida",2020,0.200486865195947,"AIAN"
"314",1,"Florida",2020,0.168183361541802,"AIAN"
"315",1,"Florida",2020,0.0904445873574239,"AIAN"
"316",1,"Florida",2020,0.0741503141478064,"AIAN"
"317",1,"Florida",2020,NA,"AIAN"
"318",1,"Florida",2020,0.209156075562156,"AIAN"
"319",1,"Florida",2020,0.200068008642215,"AIAN"
"320",1,"Florida",2020,0.175901118513943,"AIAN"
"321",1,"Florida",2020,0.163545245254154,"AIAN"
"322",1,"Florida",2020,0.211123734486464,"AIAN"
"323",1,"Florida",2020,0.225308764859376,"AIAN"
"324",1,"Florida",2020,0.219338661617396,"AIAN"
"325",1,"Florida",2020,0.185806465049636,"AIAN"
"326",1,"Florida",2020,0.226210319435917,"AIAN"
"327",1,"Florida",2020,NA,"AIAN"
"328",1,"Florida",2020,0.254777890759709,"AIAN"
"329",1,"Florida",2020,NA,"AIAN"
"330",1,"Florida",2020,NA,"AIAN"
"331",1,"Florida",2020,0.165422666030963,"AIAN"
"332",1,"Florida",2020,0.194798020653578,"AIAN"
"333",1,"Florida",2020,0.163034523565015,"AIAN"
"334",1,"Florida",2020,0.184614429088776,"AIAN"
"335",1,"Florida",2020,NA,"AIAN"
"336",1,"Florida",2020,NA,"AIAN"
"337",1,"Florida",2020,NA,"AIAN"
"338",1,"Florida",2020,0.168820753882091,"AIAN"
"339",1,"Florida",2020,0.155913810944996,"AIAN"
"340",1,"Florida",2020,0.108916280923552,"AIAN"
"341",1,"Florida",2020,0.123673421382207,"AIAN"
"342",1,"Florida",2020,0.15072816399809,"AIAN"
"343",1,"Florida",2020,NA,"AIAN"
"344",1,"Florida",2020,0.177002231671511,"AIAN"
"345",1,"Florida",2020,0.219338661617396,"AIAN"
"346",1,"Florida",2020,0.187324764046166,"AIAN"
"347",1,"Florida",2020,0.170553229202982,"AIAN"
"348",1,"Florida",2020,0.196646823591985,"AIAN"
"349",1,"Florida",2020,0.253382807361783,"AIAN"
"350",1,"Florida",2020,0.151570322450425,"AIAN"
"351",1,"Florida",2020,0.185391732630358,"AIAN"
"352",1,"Florida",2020,0.160454783976996,"AIAN"
"353",1,"Florida",2020,0.0932990533959815,"AIAN"
"354",1,"Florida",2020,0.162708134896586,"AIAN"
"355",1,"Florida",2020,0.15673942765773,"AIAN"
"356",1,"Florida",2020,0.095066643466939,"AIAN"
"357",1,"Florida",2020,0.13264962306619,"AIAN"
"358",1,"Florida",2020,0.277467712772304,"AIAN"
"359",1,"Florida",2020,0.0905483137496833,"AIAN"
"360",1,"Florida",2020,0.117517150707364,"AIAN"
"361",1,"Florida",2020,0.00371705021943626,"AIAN"
"362",1,"Florida",2020,0.0841731207945207,"AIAN"
"363",1,"Florida",2020,0.120782131323719,"AIAN"
"364",1,"Florida",2020,0.10089761778136,"AIAN"
"365",1,"Florida",2020,0.251547718658779,"AIAN"
"366",1,"Florida",2020,0.218294469484306,"AIAN"
"367",1,"Florida",2020,0.207354634333389,"AIAN"
"368",1,"Florida",2020,0.219921130851317,"AIAN"
"369",1,"Florida",2020,0.231925385654535,"AIAN"
"370",1,"Florida",2020,0.200915142495303,"AIAN"
"371",1,"Florida",2020,0.195309653807471,"AIAN"
"372",1,"Florida",2020,0.129392329762421,"AIAN"
"373",1,"Florida",2020,0.107628540708232,"AIAN"
"374",1,"Florida",2020,0.108380937501651,"AIAN"
"375",1,"Florida",2020,NA,"AIAN"
"376",1,"Florida",2020,0.154787614295207,"AIAN"
"377",1,"Florida",2020,0.203547841936287,"AIAN"
"378",1,"Florida",2020,0.156472429688709,"AIAN"
"379",1,"Florida",2020,0.197211399044254,"AIAN"
"380",1,"Florida",2020,0.148975673173516,"AIAN"
"381",1,"Florida",2020,0.138480530309382,"AIAN"
"382",1,"Florida",2020,0.142186468662113,"AIAN"
"383",1,"Florida",2020,0.201248749361922,"AIAN"
"384",1,"Florida",2020,0.147126658853138,"AIAN"
"385",1,"Florida",2020,0.151434518673212,"AIAN"
"386",1,"Florida",2020,0.16837521956495,"AIAN"
"387",1,"Florida",2020,0.166467467753301,"AIAN"
"388",1,"Florida",2020,0.173152994247642,"AIAN"
"389",1,"Florida",2020,0.161298231213475,"AIAN"
"390",1,"Florida",2020,0.207202811413864,"AIAN"
"391",1,"Florida",2020,0.118601960122803,"AIAN"
"392",1,"Florida",2020,0.0580583925802187,"AIAN"
"393",1,"Florida",2020,0.124179667147152,"AIAN"
"394",1,"Florida",2020,0.152635030685265,"AIAN"
"395",1,"Florida",2020,0.171046373094128,"AIAN"
"396",1,"Florida",2020,0.105346861264647,"AIAN"
"397",1,"Florida",2020,0.140163726684835,"AIAN"
"398",1,"Florida",2020,0.136726512711529,"AIAN"
"399",1,"Florida",2020,0.126506706715269,"AIAN"
"400",1,"Florida",2020,0.166853878005804,"AIAN"
"401",1,"Florida",2020,0.189284810693738,"AIAN"
"402",1,"Florida",2020,0.0601382409264891,"AIAN"
"403",1,"Florida",2020,0.159515138394367,"AIAN"
"404",1,"Florida",2020,0.114327429387183,"AIAN"
"405",1,"Florida",2020,0.133792726760327,"AIAN"
"406",1,"Florida",2020,0.101991890301648,"AIAN"
"407",1,"Florida",2020,0.113501404921395,"AIAN"
"408",1,"Florida",2020,0.108397103009822,"AIAN"
"409",1,"Florida",2020,0.0556822304053406,"AIAN"
"410",1,"Florida",2020,0.099012045459285,"AIAN"
"411",1,"Florida",2020,0.131783720961554,"AIAN"
"412",1,"Florida",2020,0.164832680831371,"AIAN"
"413",1,"Florida",2020,0.154333276836916,"AIAN"
"414",1,"Florida",2020,0.180892355157761,"AIAN"
"415",1,"Florida",2020,0.193708919610375,"AIAN"
"416",1,"Florida",2020,0.101631722260027,"AIAN"
"417",1,"Florida",2020,0.109559771584892,"AIAN"
"418",1,"Florida",2020,0.116002897888371,"AIAN"
"419",1,"Florida",2020,0.112181656889082,"AIAN"
"420",1,"Florida",2020,0.130665047712381,"AIAN"
"421",1,"Florida",2020,0.171167059838477,"AIAN"
"422",1,"Florida",2020,0.0594356462369603,"AIAN"
"423",1,"Florida",2020,0.0949324990391527,"AIAN"
"424",1,"Florida",2020,0.116472471664708,"AIAN"
"425",1,"Florida",2020,0.0439767380550993,"AIAN"
"426",1,"Florida",2020,0.0751698769222794,"AIAN"
"427",1,"Georgia",2020,0.0759626204723021,"AIAN"
"428",1,"Georgia",2020,0.0543325981445763,"AIAN"
"429",1,"Georgia",2020,0.0527332028524644,"AIAN"
"430",1,"Georgia",2020,0.0564021057252282,"AIAN"
"431",1,"Georgia",2020,0.0868777083581246,"AIAN"
"432",1,"Georgia",2020,0.0546475582832169,"AIAN"
"433",1,"Georgia",2020,0.0577734835934748,"AIAN"
"434",1,"Georgia",2020,0.154582205287794,"AIAN"
"435",1,"Georgia",2020,0.17421844703175,"AIAN"
"436",1,"Georgia",2020,0.114963851600804,"AIAN"
"437",1,"Georgia",2020,0.0854905410613448,"AIAN"
"438",1,"Georgia",2020,0.215881783302261,"AIAN"
"439",1,"Georgia",2020,0.084162074097224,"AIAN"
"440",1,"Georgia",2020,0.0998240467532728,"AIAN"
"441",1,"Georgia",2020,0.0486364017312447,"AIAN"
"442",1,"Georgia",2020,0.124838705654759,"AIAN"
"443",1,"Georgia",2020,0.0601222604863819,"AIAN"
"444",1,"Georgia",2020,0.0816520426079968,"AIAN"
"445",1,"Georgia",2020,0.137161860955084,"AIAN"
"446",1,"Georgia",2020,0.0621502001649423,"AIAN"
"447",1,"Georgia",2020,0.0640591911096771,"AIAN"
"448",1,"Georgia",2020,0.0185890208822401,"AIAN"
